@relation SpotifySongs-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6

@attribute track_name string
@attribute artist(s)_name string
@attribute artist_count {'\'(-inf-1.7]\'','\'(1.7-2.4]\'','\'(2.4-3.1]\'','\'(3.1-3.8]\'','\'(3.8-4.5]\'','\'(4.5-5.2]\'','\'(5.2-5.9]\'','\'(5.9-6.6]\'','\'(6.6-7.3]\'','\'(7.3-inf)\''}
@attribute released_year {'\'(-inf-1939.3]\'','\'(1939.3-1948.6]\'','\'(1948.6-1957.9]\'','\'(1957.9-1967.2]\'','\'(1967.2-1976.5]\'','\'(1976.5-1985.8]\'','\'(1985.8-1995.1]\'','\'(1995.1-2004.4]\'','\'(2004.4-2013.7]\'','\'(2013.7-inf)\''}
@attribute released_month {'\'(-inf-2.1]\'','\'(2.1-3.2]\'','\'(3.2-4.3]\'','\'(4.3-5.4]\'','\'(5.4-6.5]\'','\'(6.5-7.6]\'','\'(7.6-8.7]\'','\'(8.7-9.8]\'','\'(9.8-10.9]\'','\'(10.9-inf)\''}
@attribute released_day {'\'(-inf-4]\'','\'(4-7]\'','\'(7-10]\'','\'(10-13]\'','\'(13-16]\'','\'(16-19]\'','\'(19-22]\'','\'(22-25]\'','\'(25-28]\'','\'(28-inf)\''}
@attribute in_spotify_playlists {'\'(-inf-5317.7]\'','\'(5317.7-10604.4]\'','\'(10604.4-15891.1]\'','\'(15891.1-21177.8]\'','\'(21177.8-26464.5]\'','\'(26464.5-31751.2]\'','\'(31751.2-37037.9]\'','\'(37037.9-42324.6]\'','\'(42324.6-47611.3]\'','\'(47611.3-inf)\''}
@attribute in_spotify_charts {'\'(-inf-14.7]\'','\'(14.7-29.4]\'','\'(29.4-44.1]\'','\'(44.1-58.8]\'','\'(58.8-73.5]\'','\'(73.5-88.2]\'','\'(88.2-102.9]\'','\'(102.9-117.6]\'','\'(117.6-132.3]\'','\'(132.3-inf)\''}
@attribute streams {'\'(-inf-370391993.2]\'','\'(370391993.2-740781224.4]\'','\'(740781224.4-1111170455.6]\'','\'(1111170455.6-1481559686.8]\'','\'(1481559686.8-1851948918]\'','\'(1851948918-2222338149.2]\'','\'(2222338149.2-2592727380.4]\'','\'(2592727380.4-2963116611.6]\'','\'(2963116611.6-3333505842.8]\'','\'(3333505842.8-inf)\''}
@attribute in_apple_playlists {'\'(-inf-67.2]\'','\'(67.2-134.4]\'','\'(134.4-201.6]\'','\'(201.6-268.8]\'','\'(268.8-336]\'','\'(336-403.2]\'','\'(403.2-470.4]\'','\'(470.4-537.6]\'','\'(537.6-604.8]\'','\'(604.8-inf)\''}
@attribute in_apple_charts {'\'(-inf-27.5]\'','\'(27.5-55]\'','\'(55-82.5]\'','\'(82.5-110]\'','\'(110-137.5]\'','\'(137.5-165]\'','\'(165-192.5]\'','\'(192.5-220]\'','\'(220-247.5]\'','\'(247.5-inf)\''}
@attribute in_deezer_playlists {'\'(-inf-1236.7]\'','\'(1236.7-2473.4]\'','\'(2473.4-3710.1]\'','\'(3710.1-4946.8]\'','\'(4946.8-6183.5]\'','\'(6183.5-7420.2]\'','\'(7420.2-8656.9]\'','\'(8656.9-9893.6]\'','\'(9893.6-11130.3]\'','\'(11130.3-inf)\''}
@attribute in_deezer_charts {'\'(-inf-5.8]\'','\'(5.8-11.6]\'','\'(11.6-17.4]\'','\'(17.4-23.2]\'','\'(23.2-29]\'','\'(29-34.8]\'','\'(34.8-40.6]\'','\'(40.6-46.4]\'','\'(46.4-52.2]\'','\'(52.2-inf)\''}
@attribute in_shazam_charts {'\'(-inf-145.1]\'','\'(145.1-290.2]\'','\'(290.2-435.3]\'','\'(435.3-580.4]\'','\'(580.4-725.5]\'','\'(725.5-870.6]\'','\'(870.6-1015.7]\'','\'(1015.7-1160.8]\'','\'(1160.8-1305.9]\'','\'(1305.9-inf)\''}
@attribute bpm {'\'(-inf-79.1]\'','\'(79.1-93.2]\'','\'(93.2-107.3]\'','\'(107.3-121.4]\'','\'(121.4-135.5]\'','\'(135.5-149.6]\'','\'(149.6-163.7]\'','\'(163.7-177.8]\'','\'(177.8-191.9]\'','\'(191.9-inf)\''}
@attribute key {A#,A,B,C#,D#,D,E,F#,F,G#,G,none}
@attribute danceability {'\'(-inf-30.3]\'','\'(30.3-37.6]\'','\'(37.6-44.9]\'','\'(44.9-52.2]\'','\'(52.2-59.5]\'','\'(59.5-66.8]\'','\'(66.8-74.1]\'','\'(74.1-81.4]\'','\'(81.4-88.7]\'','\'(88.7-inf)\''}
@attribute valence {'\'(-inf-13.3]\'','\'(13.3-22.6]\'','\'(22.6-31.9]\'','\'(31.9-41.2]\'','\'(41.2-50.5]\'','\'(50.5-59.8]\'','\'(59.8-69.1]\'','\'(69.1-78.4]\'','\'(78.4-87.7]\'','\'(87.7-inf)\''}
@attribute energy {'\'(-inf-17.8]\'','\'(17.8-26.6]\'','\'(26.6-35.4]\'','\'(35.4-44.2]\'','\'(44.2-53]\'','\'(53-61.8]\'','\'(61.8-70.6]\'','\'(70.6-79.4]\'','\'(79.4-88.2]\'','\'(88.2-inf)\''}
@attribute acousticness {'\'(-inf-9.7]\'','\'(9.7-19.4]\'','\'(19.4-29.1]\'','\'(29.1-38.8]\'','\'(38.8-48.5]\'','\'(48.5-58.2]\'','\'(58.2-67.9]\'','\'(67.9-77.6]\'','\'(77.6-87.3]\'','\'(87.3-inf)\''}
@attribute instrumentalness {'\'(-inf-9.1]\'','\'(9.1-18.2]\'','\'(18.2-27.3]\'','\'(27.3-36.4]\'','\'(36.4-45.5]\'','\'(45.5-54.6]\'','\'(54.6-63.7]\'','\'(63.7-72.8]\'','\'(72.8-81.9]\'','\'(81.9-inf)\''}
@attribute liveness {'\'(-inf-12.4]\'','\'(12.4-21.8]\'','\'(21.8-31.2]\'','\'(31.2-40.6]\'','\'(40.6-50]\'','\'(50-59.4]\'','\'(59.4-68.8]\'','\'(68.8-78.2]\'','\'(78.2-87.6]\'','\'(87.6-inf)\''}
@attribute speechiness {'\'(-inf-8.2]\'','\'(8.2-14.4]\'','\'(14.4-20.6]\'','\'(20.6-26.8]\'','\'(26.8-33]\'','\'(33-39.2]\'','\'(39.2-45.4]\'','\'(45.4-51.6]\'','\'(51.6-57.8]\'','\'(57.8-inf)\''}
@attribute cover_url string
@attribute class {Major,Minor}

@data
'True Love','Kanye West  XXXTENTACION','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(25-28]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',F,'\'(66.8-74.1]\'','\'(31.9-41.2]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(50-59.4]\'','\'(20.6-26.8]\'',https://i.scdn.co/image/ab67616d0000b273f52f6a4706fea3bde44467c3,Minor
Satellite,'Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(27.5-55]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(145.1-290.2]\'','\'(135.5-149.6]\'',none,'\'(52.2-59.5]\'','\'(22.6-31.9]\'','\'(44.2-53]\'','\'(9.7-19.4]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'Pass The Dutchie','Musical Youth','\'(-inf-1.7]\'','\'(1976.5-1985.8]\'','\'(-inf-2.1]\'','\'(-inf-4]\'','\'(5317.7-10604.4]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(149.6-163.7]\'',G,'\'(66.8-74.1]\'','\'(87.7-inf)\'','\'(61.8-70.6]\'','\'(19.4-29.1]\'','\'(-inf-9.1]\'','\'(31.2-40.6]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b27392a9d95df51a8d84f90166a6,Major
'\'Villano Antillano: Bzrp Music Sessions, Vol. 51\'','Bizarrap  Villano Antillano','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(7-10]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(121.4-135.5]\'',C#,'\'(81.4-88.7]\'','\'(41.2-50.5]\'','\'(70.6-79.4]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(59.4-68.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273ab7954fdffcef5bb8e052f28,Minor
'Love Of My Life','Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',G,'\'(52.2-59.5]\'','\'(13.3-22.6]\'','\'(53-61.8]\'','\'(58.2-67.9]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
Grapejuice,'Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(177.8-191.9]\'',F,'\'(59.5-66.8]\'','\'(87.7-inf)\'','\'(70.6-79.4]\'','\'(29.1-38.8]\'','\'(9.1-18.2]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
'So Good',Halsey,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(7-10]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',D#,'\'(59.5-66.8]\'','\'(22.6-31.9]\'','\'(61.8-70.6]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b27339e6616a499bc092f469cae0,Minor
'Belly Dancer','BYOR  Imanbek','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(-inf-2.1]\'','\'(16-19]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(370391993.2-740781224.4]\'','\'(67.2-134.4]\'','\'(27.5-55]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(121.4-135.5]\'',C#,'\'(81.4-88.7]\'','\'(41.2-50.5]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(8.2-14.4]\'','Not Found',Major
'Keep Driving','Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(163.7-177.8]\'',A,'\'(66.8-74.1]\'','\'(87.7-inf)\'','\'(44.2-53]\'','\'(29.1-38.8]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(20.6-26.8]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
Cinema,'Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(93.2-107.3]\'',A,'\'(81.4-88.7]\'','\'(87.7-inf)\'','\'(61.8-70.6]\'','\'(29.1-38.8]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Minor
'Die Young (feat. 347aidan)','Sleepy hallow  347aidan','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(22-25]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(-inf-79.1]\'',B,'\'(74.1-81.4]\'','\'(59.8-69.1]\'','\'(53-61.8]\'','\'(77.6-87.3]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(33-39.2]\'',https://i.scdn.co/image/ab67616d0000b273e44e304f52a82a3463ce5761,Major
'Only Love Can Hurt Like This','Paloma Faith','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(-inf-2.1]\'','\'(-inf-4]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(370391993.2-740781224.4]\'','\'(67.2-134.4]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',G#,'\'(52.2-59.5]\'','\'(22.6-31.9]\'','\'(88.2-inf)\'','\'(9.7-19.4]\'','\'(-inf-9.1]\'','\'(31.2-40.6]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273c4576f635253db511bb43789,Major
'Hold My Hand','Lady Gaga','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(-inf-4]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(135.5-149.6]\'',G,'\'(44.9-52.2]\'','\'(13.3-22.6]\'','\'(61.8-70.6]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(40.6-50]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273b7e7edfee5626b7b1f15192a,Major
Daydreaming,'Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',E,'\'(66.8-74.1]\'','\'(87.7-inf)\'','\'(79.4-88.2]\'','\'(29.1-38.8]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Minor
Numb,'Marshmello  Khalid','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(7-10]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(67.2-134.4]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',none,'\'(88.7-inf)\'','\'(59.8-69.1]\'','\'(70.6-79.4]\'','\'(9.7-19.4]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732ff34dbc50313f8cea7b5db5,Minor
'Nos Comemos (feat. Ozuna)','Ozuna  Tiago pzk','\'(1.7-2.4]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(-inf-4]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',F#,'\'(81.4-88.7]\'','\'(50.5-59.8]\'','\'(79.4-88.2]\'','\'(9.7-19.4]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'','Not Found',Major
'Me and Your Mama','Childish Gambino','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(10.9-inf)\'','\'(7-10]\'','\'(5317.7-10604.4]\'','\'(-inf-14.7]\'','\'(370391993.2-740781224.4]\'','\'(-inf-67.2]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',F,'\'(52.2-59.5]\'','\'(22.6-31.9]\'','\'(44.2-53]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2737582716b3666a5235d5af4ea,Major
'Crazy What Love Can Do','David Guetta  Ella Henderson  Becky Hill','\'(2.4-3.1]\'','\'(2013.7-inf)\'','\'(2.1-3.2]\'','\'(16-19]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(134.4-201.6]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(121.4-135.5]\'',E,'\'(59.5-66.8]\'','\'(41.2-50.5]\'','\'(70.6-79.4]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273ef4ed3c74eb9eac3754b60d2,Minor
'SLOW DANCING IN THE DARK',Joji,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(8.7-9.8]\'','\'(10-13]\'','\'(5317.7-10604.4]\'','\'(-inf-14.7]\'','\'(1111170455.6-1481559686.8]\'','\'(-inf-67.2]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',D#,'\'(44.9-52.2]\'','\'(22.6-31.9]\'','\'(44.2-53]\'','\'(48.5-58.2]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,Major
'Antes de Perderte',Duki,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(-inf-4]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',F,'\'(74.1-81.4]\'','\'(59.8-69.1]\'','\'(88.2-inf)\'','\'(48.5-58.2]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(8.2-14.4]\'',https://i.scdn.co/image/ab67616d0000b273e63232b00577a053120ca08f,Minor
Boyfriends,'Harry Styles','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(19-22]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',none,'\'(37.6-44.9]\'','\'(31.9-41.2]\'','\'(17.8-26.6]\'','\'(87.3-inf)\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Major
295,'Sidhu Moose Wala','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(13-16]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(82.5-110]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(79.1-93.2]\'',B,'\'(66.8-74.1]\'','\'(50.5-59.8]\'','\'(70.6-79.4]\'','\'(19.4-29.1]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(14.4-20.6]\'',https://i.scdn.co/image/ab67616d0000b2731d1cc2e40d533d7bcebf5dae,Minor
'Tak Ingin Usai','Keisya Levronka','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(10-13]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(121.4-135.5]\'',none,'\'(44.9-52.2]\'','\'(13.3-22.6]\'','\'(35.4-44.2]\'','\'(77.6-87.3]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2738fa475b368164ab5eebe1a8d,Major
'En El Radio Un Cochinero','Victor Cibrian','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(4.3-5.4]\'','\'(10-13]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(27.5-55]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(149.6-163.7]\'',F#,'\'(66.8-74.1]\'','\'(87.7-inf)\'','\'(61.8-70.6]\'','\'(38.8-48.5]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273665cfd5826ac132eb42262d3,Minor
'Master of Puppets (Remastered)',Metallica,'\'(-inf-1.7]\'','\'(1985.8-1995.1]\'','\'(2.1-3.2]\'','\'(-inf-4]\'','\'(5317.7-10604.4]\'','\'(-inf-14.7]\'','\'(370391993.2-740781224.4]\'','\'(67.2-134.4]\'','\'(192.5-220]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(93.2-107.3]\'',E,'\'(52.2-59.5]\'','\'(50.5-59.8]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(36.4-45.5]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273cad4832cb7b5844343278daa,Minor
'BREAK MY SOUL',Beyoncï¿,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(19-22]\'','\'(5317.7-10604.4]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(201.6-268.8]\'','\'(55-82.5]\'','\'(-inf-1236.7]\'','\'(11.6-17.4]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',C#,'\'(66.8-74.1]\'','\'(78.4-87.7]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(21.8-31.2]\'','\'(-inf-8.2]\'','Not Found',Minor
'ULTRA SOLO REMIX','De La Ghetto  Feid  Polima WestCoast  Paloma Mami  Pailita','\'(4.5-5.2]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(13-16]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',C#,'\'(88.7-inf)\'','\'(50.5-59.8]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'','Not Found',Major
Massive,Drake,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(16-19]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(82.5-110]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(121.4-135.5]\'',E,'\'(44.9-52.2]\'','\'(-inf-13.3]\'','\'(61.8-70.6]\'','\'(9.7-19.4]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,Minor
'Betty (Get Money)','Yung Gravy','\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(7-10]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(93.2-107.3]\'',C#,'\'(66.8-74.1]\'','\'(59.8-69.1]\'','\'(70.6-79.4]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(31.2-40.6]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273633674a4e5072dabf5173069,Major
'Ojos Marrones',Lasso,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(-inf-2.1]\'','\'(4-7]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(107.3-121.4]\'',G#,'\'(74.1-81.4]\'','\'(69.1-78.4]\'','\'(61.8-70.6]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(12.4-21.8]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b273c6fbbdf9c172f4f68a89198a,Minor
POP!,Nayeon,'\'(-inf-1.7]\'','\'(2013.7-inf)\'','\'(5.4-6.5]\'','\'(22-25]\'','\'(-inf-5317.7]\'','\'(-inf-14.7]\'','\'(-inf-370391993.2]\'','\'(-inf-67.2]\'','\'(-inf-27.5]\'','\'(-inf-1236.7]\'','\'(-inf-5.8]\'','\'(-inf-145.1]\'','\'(93.2-107.3]\'',D,'\'(74.1-81.4]\'','\'(31.9-41.2]\'','\'(79.4-88.2]\'','\'(-inf-9.7]\'','\'(-inf-9.1]\'','\'(-inf-12.4]\'','\'(-inf-8.2]\'',https://i.scdn.co/image/ab67616d0000b2735fb4a9cfbeb3b7beb337ed02,Major
